NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
5986,서울특별시 마포구 망원동,509,509,0,휴먼빌,전세,59.955,202503,20,"43,050",0,2,2004,방울내로 31,202504~202704,갱신,사용,"41,000",0,아파트
5987,서울특별시 마포구 성산동,254-28,254,28,그레이스,월세,37.42,202503,20,"2,000",126,1,2002,월드컵로26길 21,202504~202704,신규,-,,,아파트
5988,서울특별시 마포구 아현동,800,800,0,공덕자이,월세,59.99,202503,20,"5,000",240,12,2015,마포대로24길 16,202503~202703,신규,-,,,아파트
5989,서울특별시 마포구 신공덕동,172,172,0,펜트라우스,전세,103.04,202503,20,"103,000",0,10,2011,백범로 205,202505~202705,신규,-,,,아파트
5990,서울특별시 마포구 염리동,515-1,515,1,상록임대,월세,26.81,202503,20,"3,053",1,5,1997,숭문길 106,202504~202703,-,-,,,아파트
5991,서울특별시 마포구 상암동,1660,1660,0,상암월드컵파크7단지,월세,84.9,202503,20,"10,000",240,6,2005,상암산로1길 92,202505~202705,신규,-,,,아파트
5992,서울특별시 마포구 신공덕동,172,172,0,펜트라우스,월세,84.67,202503,20,"70,000",100,16,2011,백범로 205,202503~202603,갱신,사용,"70,000",100,아파트
5993,서울특별시 마포구 도화동,353,353,0,현대홈타운,전세,84.95,202503,20,"60,000",0,2,2000,새창로8길 72,202504~202704,갱신,-,"53,000",0,아파트
5994,서울특별시 마포구 아현동,800,800,0,공덕자이,전세,84.99,202503,20,"76,650",0,17,2015,마포대로24길 16,202505~202705,갱신,-,"73,000",0,아파트
5995,서울특별시 마포구 도화동,357,357,0,도화동현대,전세,79.83,202503,20,"57,000",0,13,1996,새창로 52,202505~202705,신규,-,,,아파트
5996,서울특별시 마포구 도화동,555,555,0,한화오벨리스크,월세,75.72,202503,20,"5,000",270,34,2004,마포대로 33,202505~202705,갱신,사용,"5,000",250,아파트
5997,서울특별시 마포구 상암동,1674,1674,0,상암월드컵파크8단지,월세,49.94,202503,19,"3,324",31,8,2008,월드컵로42길 12,202504~202703,-,-,,,아파트
5998,서울특별시 마포구 공덕동,464,464,0,래미안공덕4차,전세,59.9,202503,19,"64,000",0,2,2005,마포대로11길 50,202505~202705,신규,-,,,아파트
5999,서울특별시 마포구 중동,392,392,0,마포중동현대,전세,59.88,202503,19,"40,000",0,1,2001,성암로 91,202504~202704,신규,-,,,아파트
6000,서울특별시 마포구 도화동,564,564,0,마포동원베네스트,전세,58.65,202503,19,"63,000",0,6,2010,도화4길 41,202505~202705,신규,-,,,아파트
6001,서울특별시 마포구 아현동,804,804,0,더클래시,전세,84.98,202503,19,"82,950",0,18,2022,신촌로28길 50,202504~202704,갱신,사용,"79,000",0,아파트
6002,서울특별시 마포구 상암동,1660,1660,0,상암월드컵파크7단지,월세,104.77,202503,19,"50,000",135,7,2005,상암산로1길 92,202506~202706,신규,-,,,아파트
6003,서울특별시 마포구 상수동,398,398,0,래미안밤섬리베뉴Ⅱ,전세,84.92,202503,19,"76,650",0,3,2014,독막로20나길 21,202504~202704,갱신,사용,"73,000",0,아파트
6004,서울특별시 마포구 하중동,101,101,0,한강밤섬자이,전세,138.08,202503,19,"160,000",0,15,2010,토정로 158,202506~202706,신규,-,,,아파트
6005,서울특별시 마포구 대흥동,660,660,0,대흥동태영아파트,월세,84.77,202503,19,"20,000",183,19,1999,독막로 266,202504~202704,신규,-,,,아파트
6006,서울특별시 마포구 서교동,490,490,0,메세나폴리스,전세,142.034,202503,19,"151,000",0,21,2012,양화로 45,202504~202704,갱신,-,"145,000",0,아파트
6007,서울특별시 마포구 서교동,490,490,0,메세나폴리스,월세,142.034,202503,19,"158,700",100,37,2012,양화로 45,202504~202704,갱신,-,"150,000",100,아파트
6008,서울특별시 마포구 아현동,732,732,0,삼환나띠르빌,월세,84.9,202503,19,"20,000",160,7,2003,마포대로 183-16,202504~202704,신규,-,,,아파트
6009,서울특별시 마포구 신수동,456,456,0,마포경남아너스빌,월세,84.95,202503,19,"17,000",150,6,2007,신수로 81,202504~202703,신규,-,,,아파트
6010,서울특별시 마포구 신수동,450,450,0,신촌삼익,월세,59.85,202503,19,"30,000",110,21,1997,신수로 107,202504~202704,신규,-,,,아파트
6011,서울특별시 마포구 노고산동,01-03,1,3,신촌포스빌,월세,32.34,202503,19,"24,000",10,5,2004,신촌로 150,202505~202705,신규,-,,,아파트
6012,서울특별시 마포구 공덕동,479,479,0,공덕SK리더스뷰,월세,40.7,202503,19,"15,830",40,13,2021,백범로31길 8,202503~202703,갱신,-,"15,162",38,아파트
6013,서울특별시 마포구 신수동,445-5,445,5,현대,전세,84.47,202503,19,"65,000",0,13,1996,토정로 242,202504~202704,신규,-,,,아파트
6014,서울특별시 마포구 아현동,330-5,330,5,아르띠타워,월세,18.48,202503,19,"5,000",74,10,2022,신촌로 262,202503~202603,신규,-,,,아파트
6015,서울특별시 마포구 망원동,525,525,0,솔루체2차아파트,전세,47.16,202503,19,"39,000",0,6,2022,월드컵로31길 116,202503~202703,갱신,사용,"38,000",0,아파트
6016,서울특별시 마포구 도화동,82,82,0,우성,월세,68.94,202503,19,"20,000",55,4,1991,삼개로 38,202503~202703,갱신,-,"20,000",0,아파트
6017,서울특별시 마포구 도화동,555,555,0,한화오벨리스크,전세,75.7,202503,19,"75,000",0,28,2004,마포대로 33,202505~202705,신규,-,,,아파트
6018,서울특별시 마포구 도화동,357,357,0,도화동현대,전세,128.26,202503,18,"63,000",0,2,1996,새창로 52,202505~202705,신규,-,,,아파트
6019,서울특별시 마포구 창전동,450,450,0,이랜드PEER신촌,월세,17.1491,202503,18,"5,337",27,11,2021,서강로 75-4,202504~202704,신규,-,,,아파트
6020,서울특별시 마포구 창전동,450,450,0,이랜드PEER신촌,월세,17.296,202503,18,"5,337",27,5,2021,서강로 75-16,202504~202704,신규,-,,,아파트
6021,서울특별시 마포구 창전동,450,450,0,이랜드PEER신촌,월세,17.296,202503,18,"4,003",31,6,2021,서강로 75-16,202504~202704,신규,-,,,아파트
6022,서울특별시 마포구 창전동,437,437,0,창전래미안,전세,59.94,202503,18,"55,000",0,6,1998,서강로 95,202507~202707,신규,-,,,아파트
6023,서울특별시 마포구 창전동,437,437,0,창전래미안,전세,59.94,202503,18,"55,000",0,6,1998,서강로 95,202507~202707,신규,-,,,아파트
6024,서울특별시 마포구 성산동,446,446,0,성산시영(대우),전세,50.03,202503,18,"27,000",0,5,1986,월드컵북로 235,202504~202704,갱신,-,"26,000",0,아파트
6025,서울특별시 마포구 대흥동,660,660,0,대흥동태영아파트,월세,32.4,202503,18,"1,047",15,15,1999,독막로 266,-,신규,-,,,아파트
6026,서울특별시 마포구 대흥동,660,660,0,대흥동태영아파트,월세,32.4,202503,18,"1,047",15,2,1999,독막로 266,-,신규,-,,,아파트
6027,서울특별시 마포구 대흥동,806,806,0,마포그랑자이,전세,84.99,202503,18,"29,000",0,4,2020,대흥로 175,202504~202704,신규,-,,,아파트
6028,서울특별시 마포구 대흥동,806,806,0,마포그랑자이,전세,84.99,202503,18,"29,000",0,4,2020,대흥로 175,202504~202704,신규,-,,,아파트
6029,서울특별시 마포구 대흥동,660,660,0,대흥동태영아파트,전세,84.77,202503,18,"80,000",0,10,1999,독막로 266,202505~202705,신규,-,,,아파트
6030,서울특별시 마포구 대흥동,660,660,0,대흥동태영아파트,전세,59.4,202503,18,"46,200",0,5,1999,독막로 266,202504~202704,갱신,사용,"44,000",0,아파트
6031,서울특별시 마포구 대흥동,660,660,0,대흥동태영아파트,전세,114.93,202503,18,"90,000",0,16,1999,독막로 266,202506~202706,신규,-,,,아파트
6032,서울특별시 마포구 중동,392,392,0,마포중동현대,전세,114.93,202503,18,"65,000",0,22,2001,성암로 91,202506~202706,신규,-,,,아파트
6033,서울특별시 마포구 중동,Dec-40,40,12,현대,월세,84.94,202503,18,"30,000",80,12,2000,성암로7길 3,202505~202705,신규,-,,,아파트
6034,서울특별시 마포구 공덕동,188-108,188,108,마포현대,전세,59.95,202503,18,"36,700",0,12,1988,마포대로11길 84,202504~202704,갱신,사용,"35,000",0,아파트
6035,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,전세,84.9472,202503,18,"91,350",0,14,2021,대흥로24길 24,202505~202705,갱신,사용,"87,000",0,아파트
6036,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,전세,114.7224,202503,18,"160,000",0,6,2021,대흥로24길 24,202503~202703,갱신,-,"147,000",0,아파트
6037,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,전세,59.8772,202503,18,"90,000",0,11,2021,대흥로24길 24,202505~202705,갱신,-,"70,000",0,아파트
6038,서울특별시 마포구 염리동,521,521,0,마포자이,월세,84.692,202503,18,"45,000",130,16,2003,독막로42길 2,202503~202703,갱신,-,"45,000",89,아파트
6039,서울특별시 마포구 염리동,515-1,515,1,상록,전세,58.71,202503,18,"38,850",0,10,1997,숭문길 106,202504~202704,갱신,사용,"37,000",0,아파트
6040,서울특별시 마포구 염리동,520,520,0,염리삼성래미안,전세,84.96,202503,18,"75,000",0,5,2001,백범로25길 63,202503~202703,갱신,-,"65,000",0,아파트
6041,서울특별시 마포구 염리동,520,520,0,염리삼성래미안,전세,84.96,202503,18,"64,050",0,11,2001,백범로25길 63,202506~202706,갱신,사용,"61,000",0,아파트
6042,서울특별시 마포구 도화동,353,353,0,현대홈타운,월세,84.95,202503,18,"30,000",37,1,2000,새창로8길 72,202504~202703,갱신,-,"30,000",31,아파트
6043,서울특별시 마포구 도화동,357,357,0,도화동현대,전세,128.26,202503,18,"62,000",0,2,1996,새창로 52,202506~202706,신규,-,,,아파트
6044,서울특별시 마포구 도화동,555,555,0,한화오벨리스크,전세,39.91,202503,18,"43,000",0,12,2004,마포대로 33,202504~202704,갱신,사용,"41,000",0,아파트
6045,서울특별시 마포구 신공덕동,172,172,0,펜트라우스,전세,115.04,202503,18,"105,000",0,11,2011,백범로 205,202506~202706,신규,-,,,아파트
6046,서울특별시 마포구 상수동,355-2,355,2,상수크리원,월세,30.07,202503,18,"10,800",58,3,2021,토정로 131,202505~202704,신규,-,,,아파트
6047,서울특별시 마포구 상수동,402,402,0,래미안밤섬리베뉴Ⅰ,월세,41.42,202503,18,"6,512",9,5,2014,독막로20나길 22,202504~202703,-,-,,,아파트
6048,서울특별시 마포구 노고산동,107-36,107,36,현대벤처빌,월세,32.8,202503,18,"2,000",95,10,2002,백범로 10,202503~202603,신규,-,,,아파트
6049,서울특별시 마포구 상암동,1689,1689,0,상암월드컵파크6단지,월세,104.32,202503,18,"50,000",135,6,2005,상암산로1길 57,202504~202704,갱신,사용,"50,000",120,아파트
6050,서울특별시 마포구 상암동,1658,1658,0,상암월드컵파크5단지,전세,104.69,202503,18,"75,000",0,19,2005,상암산로1길 52,202505~202705,신규,-,,,아파트
6051,서울특별시 마포구 상암동,1658,1658,0,상암월드컵파크5단지,전세,104.69,202503,18,"75,000",0,19,2005,상암산로1길 52,202505~202705,신규,-,,,아파트
6052,서울특별시 마포구 상암동,1674,1674,0,상암월드컵파크8단지,월세,49.94,202503,18,"2,824",32,13,2008,월드컵로42길 12,202504~202703,-,-,,,아파트
6053,서울특별시 마포구 상암동,1736,1736,0,상암월드컵파크10단지,전세,59.37,202503,18,"15,631",0,4,2010,월드컵북로 502-36,202503~202703,갱신,-,"14,887",0,아파트
6054,서울특별시 마포구 상암동,1736,1736,0,상암월드컵파크10단지,월세,59.73,202503,18,"7,491",27,7,2010,월드컵북로 502-36,202504~202703,-,-,,,아파트
6055,서울특별시 마포구 상암동,1736,1736,0,상암월드컵파크10단지,월세,49.71,202503,18,"2,064",38,2,2010,월드컵북로 502-36,202504~202703,-,-,,,아파트
6056,서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,월세,49.58,202503,18,"7,988",14,10,2010,월드컵북로 501,202504~202703,-,-,,,아파트
6057,서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,전세,84.98,202503,18,"56,000",0,3,2010,월드컵북로 501,202505~202705,신규,-,,,아파트
6058,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오2단지,전세,59.9656,202503,18,"63,000",0,5,2014,마포대로 195,202504~202604,갱신,사용,"60,000",0,아파트
6059,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오4단지,월세,59.9656,202503,18,"30,000",190,16,2014,마포대로 195,202504~202704,신규,-,,,아파트
6060,서울특별시 마포구 아현동,804,804,0,더클래시,전세,59.97,202503,18,"65,100",0,12,2022,신촌로28길 50,202503~202703,갱신,사용,"62,000",0,아파트
6061,서울특별시 마포구 아현동,804,804,0,더클래시,전세,84.98,202503,18,"78,750",0,24,2022,신촌로28길 50,202504~202704,갱신,사용,"75,000",0,아파트
6062,서울특별시 마포구 도화동,564,564,0,마포동원베네스트,월세,58.65,202503,17,"27,000",129,6,2010,도화4길 41,202504~202703,신규,-,,,아파트
6063,서울특별시 마포구 상수동,355-2,355,2,상수크리원,월세,16.9,202503,17,"9,100",46,8,2021,토정로 131,202506~202706,갱신,-,"9,100",43,아파트
6064,서울특별시 마포구 대흥동,806,806,0,마포그랑자이(임대),월세,39.99,202503,17,"14,628",35,7,2020,대흥로 175,202504~202703,-,-,,,아파트
6065,서울특별시 마포구 염리동,515-1,515,1,상록임대,월세,27.47,202503,17,"2,165",5,2,1997,숭문길 106,202504~202703,-,-,,,아파트
6066,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,월세,84.9422,202503,17,"52,500",158,5,2021,대흥로24길 24,202506~202706,갱신,사용,"50,000",150,아파트
6067,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,전세,84.9422,202503,17,"120,000",0,12,2021,대흥로24길 24,202504~202704,신규,-,,,아파트
6068,서울특별시 마포구 염리동,515-1,515,1,상록,전세,49.02,202503,17,"39,000",0,8,1997,숭문길 106,202506~202706,신규,-,,,아파트
6069,서울특별시 마포구 상암동,1674,1674,0,상암월드컵파크8단지,월세,49.94,202503,17,"6,291",18,7,2008,월드컵로42길 12,202504~202703,-,-,,,아파트
6070,서울특별시 마포구 상암동,1674,1674,0,상암월드컵파크8단지,월세,49.62,202503,17,"1,824",34,4,2008,월드컵로42길 12,202504~202703,-,-,,,아파트
6071,서울특별시 마포구 상수동,355-2,355,2,상수크리원,월세,30.07,202503,17,"12,900",71,12,2021,토정로 131,202506~202706,갱신,-,"12,900",66,아파트
6072,서울특별시 마포구 상수동,355-2,355,2,상수크리원,월세,16.9,202503,17,"9,100",46,8,2021,토정로 131,202506~202706,갱신,-,"9,100",43,아파트
6073,서울특별시 마포구 신수동,462,462,0,신촌숲아이파크,월세,84.665,202503,17,"3,000",80,17,2019,광성로 17,202504~202703,신규,-,,,아파트
6074,서울특별시 마포구 현석동,225,225,0,래미안웰스트림,월세,59.96,202503,17,"25,000",177,16,2016,토정로18길 11,202504~202604,신규,-,,,아파트
6075,서울특별시 마포구 아현동,804,804,0,더클래시,월세,43.64,202503,17,"5,000",200,3,2022,신촌로28길 8,202503~202703,갱신,사용,"5,000",190,아파트
6076,서울특별시 마포구 창전동,443,443,0,해모로,전세,83.85,202503,17,"85,000",0,20,2007,토정로 167,-,-,-,,,아파트
6077,서울특별시 마포구 창전동,443,443,0,해모로,전세,83.85,202503,17,"85,000",0,20,2007,토정로 167,202505~202705,신규,-,,,아파트
6078,서울특별시 마포구 창전동,444,444,0,서강예가,월세,59.983,202503,17,"53,000",10,10,2007,서강로 53,202503~202703,갱신,사용,"53,000",0,아파트
6079,서울특별시 마포구 상암동,1618,1618,0,DMC상암센트럴파크2단지,월세,51.98,202503,17,"20,000",85,5,2009,월드컵북로42가길 11,202505~202705,신규,-,,,아파트
6080,서울특별시 마포구 상암동,1618,1618,0,DMC상암센트럴파크2단지,월세,51.98,202503,17,"20,000",85,5,2009,월드컵북로42가길 11,202505~202705,신규,-,,,아파트
6081,서울특별시 마포구 망원동,499,499,0,한강2차대주피오레,전세,99.16,202503,17,"68,000",0,1,2003,동교로3길 115,202505~202705,신규,-,,,아파트
6082,서울특별시 마포구 상암동,1660,1660,0,상암월드컵파크7단지,전세,84.74,202503,17,"70,000",0,3,2005,상암산로1길 92,202505~202705,신규,-,,,아파트
6083,서울특별시 마포구 상암동,1741,1741,0,상암월드컵파크11단지,전세,84.66,202503,17,"37,800",0,4,2010,월드컵북로 502-37,202504~202703,-,-,,,아파트
